2026-04-21 11:15:10,064 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:15:18,386 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-04-21 11:15:18,877 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:15:34,055 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2026-04-21 11:15:44,708 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link1 failed
2026-04-21 11:15:45,462 INFO  ExportHelperExtension.cs: 347 - Creating joint Link2
2026-04-21 11:15:45,659 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link1 to child Link2 failed
2026-04-21 11:15:46,387 INFO  ExportHelperExtension.cs: 347 - Creating joint Link3
2026-04-21 11:15:46,636 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link2 to child Link3 failed
2026-04-21 11:15:46,653 INFO  ExportHelperExtension.cs: 347 - Creating joint tool_Link
2026-04-21 11:15:46,653 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link3 to child tool_Link failed
2026-04-21 11:15:50,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大臂r2.SLDASM
2026-04-21 11:15:50,830 INFO  ExportHelperExtension.cs: 1136 - Found 1162 in 大臂r2.SLDASM
2026-04-21 11:15:50,835 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in 大臂r2.SLDASM
2026-04-21 11:15:50,835 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-04-21 11:15:50,836 INFO  ExportHelperExtension.cs: 1160 - 281 components to check
2026-04-21 11:15:50,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块夹板-3
2026-04-21 11:15:50,837 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块夹板-3
2026-04-21 11:15:50,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块夹板-3
2026-04-21 11:15:50,838 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 存矿夹板铝管连接板-3
2026-04-21 11:15:50,838 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 存矿夹板铝管连接板-3
2026-04-21 11:15:50,839 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 存矿夹板铝管连接板-3
2026-04-21 11:15:50,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块1-5
2026-04-21 11:15:50,840 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块1-5
2026-04-21 11:15:50,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块1-5
2026-04-21 11:15:50,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块1-6
2026-04-21 11:15:50,841 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块1-6
2026-04-21 11:15:50,841 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块1-6
2026-04-21 11:15:50,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件夹板-3
2026-04-21 11:15:50,842 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 打印件夹板-3
2026-04-21 11:15:50,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件夹板-3
2026-04-21 11:15:50,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块1-8
2026-04-21 11:15:50,843 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 打印件垫块1-8
2026-04-21 11:15:50,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块1-8
2026-04-21 11:15:50,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 540长铝管-7
2026-04-21 11:15:50,844 INFO  ExportHelperExtension.cs: 1136 - Found 32 in 540长铝管-7
2026-04-21 11:15:50,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 540长铝管-7
2026-04-21 11:15:50,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 小气杠连接板-3
2026-04-21 11:15:50,845 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 小气杠连接板-3
2026-04-21 11:15:50,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 小气杠连接板-3
2026-04-21 11:15:50,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MGJ10-20_0_0_-3
2026-04-21 11:15:50,847 INFO  ExportHelperExtension.cs: 1136 - Found 25 in MGJ10-20_0_0_-3
2026-04-21 11:15:50,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MGJ10-20_0_0_-3
2026-04-21 11:15:50,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 540长铝管-8
2026-04-21 11:15:50,848 INFO  ExportHelperExtension.cs: 1136 - Found 32 in 540长铝管-8
2026-04-21 11:15:50,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 540长铝管-8
2026-04-21 11:15:50,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from u型连接板-3
2026-04-21 11:15:50,848 INFO  ExportHelperExtension.cs: 1136 - Found 26 in u型连接板-3
2026-04-21 11:15:50,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in u型连接板-3
